id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,in_reply_to_screen_name,in_reply_to_status_id,url,user_mention,query,hashtags,media,lat,lng
382850073870094337,https://twitter.com/willkahnert/status/382850073870094337,2013-09-25 12:52:25+00:00,school sucks already.  i just really wanna go home and watch downton abbey all day.,en,0,willkahnert,,,,,Downton,,,,
382850046360027136,https://twitter.com/suzy75/status/382850046360027136,2013-09-25 12:52:18+00:00,@DowntonAbbey My Sunday Downton time is a few months off. #wishiwasthere,en,0,suzy75,DowntonAbbey,382848254016512000,,DowntonAbbey,Downton,wishiwasthere,,,
382849897097347072,https://twitter.com/DowntonCooks/status/382849897097347072,2013-09-25 12:51:43+00:00,"RT @DowntonAbbey: Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,DowntonCooks,,,,DowntonAbbey,Downton,DowntonNight,,,
382849843343134720,https://twitter.com/chestertweetsuk/status/382849843343134720,2013-09-25 12:51:30+00:00,The retired teacher set to make a fortune from her stripy Downton deckchairs | Mail Online http://t.co/SzGElMuRse #chestertweets,en,1,chestertweetsuk,,,http://buff.ly/16qjW5T,,Downton,chestertweets,,,
382849839295250432,https://twitter.com/DalesmanEditor/status/382849839295250432,2013-09-25 12:51:29+00:00,Out today: October's Dalesman: Why Yorkshire should be benefitting from Downton Abbey mania http://t.co/sZ9FFKy1eo http://t.co/GE47NfBikn,en,0,DalesmanEditor,,,http://www.dalesman.co.uk/magazines,,Downton,,https://pbs.twimg.com/media/BVAn5oHCQAENqQg.jpg,,
382849836594507776,https://twitter.com/feelception/status/382849836594507776,2013-09-25 12:51:28+00:00,I missed @DowntonAbbey so much and now it's back and I feel like crying... #Downton,en,0,feelception,,,,DowntonAbbey,Downton,Downton,,,
382849792000671744,https://twitter.com/AGRMoore/status/382849792000671744,2013-09-25 12:51:18+00:00,"@gillianimation Didn't think Downton Abbey would be gritty enough for you, bud",en,0,AGRMoore,gillianimation,382847102570987520,,gillianimation,Downton,,,,
382849764611874816,https://twitter.com/nadiakimmiealex/status/382849764611874816,2013-09-25 12:51:11+00:00,"RT @AmazonHD: Best Selling
Downton Abbey: A Journey to the Highlands [DVD]
http://t.co/Ay3mVSviKP
Win Kindle Dec 1 RT &amp; Follow http://t.co/…",en,44,nadiakimmiealex,,,http://www.amazon.co.uk/Downton-Abbey-Journey-Highlands-Christmas/dp/B00979JSZ8/ref=zg_bs_dvd_5,AmazonHD,Downton,,,,
382849549691142144,https://twitter.com/triggertheheart/status/382849549691142144,2013-09-25 12:50:20+00:00,omg i just realised that downton abbey started again,en,0,triggertheheart,,,,,Downton,,,,
382849523707420674,https://twitter.com/kitgolft/status/382849523707420674,2013-09-25 12:50:14+00:00,"RT @andrewbiggs: I'm watching Homeland (my favorite), Downton Abbey (love it!) and Under The Dome (just for fun) when I have free time in h…",en,14,kitgolft,,,,andrewbiggs,Downton,,,,
382849441415569408,https://twitter.com/alison_farrant/status/382849441415569408,2013-09-25 12:49:54+00:00,"RT @DowntonAbbey: Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,alison_farrant,,,,DowntonAbbey,Downton,DowntonNight,,,
382849383839956992,https://twitter.com/SweetEveStrawb/status/382849383839956992,2013-09-25 12:49:40+00:00,"RT @DowntonAbbey: Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,SweetEveStrawb,,,,DowntonAbbey,Downton,DowntonNight,,,
382849347144003584,https://twitter.com/KatScudder/status/382849347144003584,2013-09-25 12:49:32+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,KatScudder,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382849330883084288,https://twitter.com/stelaaquino/status/382849330883084288,2013-09-25 12:49:28+00:00,"Downton Abbey é muita tristeza, minha gente.  Daqui a pouco não resta mais personagens.",pt,0,stelaaquino,,,,,Downton,,,,
382849235848142848,https://twitter.com/gzdsnsy/status/382849235848142848,2013-09-25 12:49:05+00:00,Matthew ölecek diye aylardır Downton Abbey'nin özel bölümünü izleyemiyorum. Ebeveynlere kastınız mı var sayın yapımcılar?,tr,0,gzdsnsy,,,,,Downton,,,,
382849180789522432,https://twitter.com/michael_downton/status/382849180789522432,2013-09-25 12:48:52+00:00,When people stare you down 😑,en,0,michael_downton,,,,,Downton,,,,
382849128037752832,https://twitter.com/dianachin80/status/382849128037752832,2013-09-25 12:48:39+00:00,"@DowntonAbbey Eating scones while drinking tea, and watching Downton Abbey.",en,0,dianachin80,DowntonAbbey,382848254016512000,,DowntonAbbey,Downton,,,,
382849109625171968,https://twitter.com/teaseithome/status/382849109625171968,2013-09-25 12:48:35+00:00,@DowntonAbbey Watching Downton.,en,0,teaseithome,DowntonAbbey,382848254016512000,,DowntonAbbey,Downton,,,,
382849098644475904,https://twitter.com/Nathalietaylor7/status/382849098644475904,2013-09-25 12:48:32+00:00,Episode 1 by Downton AbbeyzccxzaaaXzaaAXxxqzAAZZaAzazaaaaaaZx VCR https://t.co/ORU2qsBYnZ,en,0,Nathalietaylor7,,,https://itun.es/gb/Joy6P?i=712852447,,Downton,,,,
382849072610025473,https://twitter.com/AdrianaB2/status/382849072610025473,2013-09-25 12:48:26+00:00,"Anda, si también ha vuelto Downton Abbey, no me había dado cuenta! pues la veré también",es,0,AdrianaB2,,,,,Downton,,,,
382848996152074240,https://twitter.com/4cheekycats/status/382848996152074240,2013-09-25 12:48:08+00:00,"RT @DowntonAbbey: Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,4cheekycats,,,,DowntonAbbey,Downton,DowntonNight,,,
382848806934421507,https://twitter.com/rosiebambury/status/382848806934421507,2013-09-25 12:47:23+00:00,RT @miajscott: I dislike people who dislike Downton Abbey.,en,2,rosiebambury,,,,miajscott,Downton,,,,
382848791038017537,https://twitter.com/lucy_may/status/382848791038017537,2013-09-25 12:47:19+00:00,RT @standardnews: Richard Godwin: Downton Abbey’s had its day but the template lives on http://t.co/AZ0RY5UWbz,en,1,lucy_may,,,http://bit.ly/15sK4XA,standardnews,Downton,,,,
382848675501711360,https://twitter.com/esserzoo/status/382848675501711360,2013-09-25 12:46:51+00:00,RT @PopWrapped: .@DowntonAbbey What Hurts The Most Is Being So Close: Lady Mary Struggles With Downton Life In Season Premiere(RECAP) http:…,en,4,esserzoo,,,,PopWrapped,Downton,,,,
382848619960741888,https://twitter.com/miajscott/status/382848619960741888,2013-09-25 12:46:38+00:00,I dislike people who dislike Downton Abbey.,en,2,miajscott,,,,,Downton,,,,
382848481901432834,https://twitter.com/AnnuSeries/status/382848481901432834,2013-09-25 12:46:05+00:00,Guide : Downton Abbey - saison 4 épisode 1 est à jour http://t.co/wr7Y4Iw9tf . Inédit 29/9 sur ITV | AnnuSéries,fr,0,AnnuSeries,,,http://www.a-suivre.org/annuseries/encyclopedie/series.php?p=guideepi/episode&num=59820&series=4214,,Downton,,,,
382848404591628289,https://twitter.com/glovesandtricks/status/382848404591628289,2013-09-25 12:45:47+00:00,Time for Downton Abbey and I'll be up to date. Pretty sure I gave up on Suits.,en,0,glovesandtricks,,,,,Downton,,,,
382848254016512000,https://twitter.com/DowntonAbbey/status/382848254016512000,2013-09-25 12:45:11+00:00,"Only a few more days till Sunday is upon us! Lords and ladies, how do you spend your #DowntonNight? #Downton",en,18,DowntonAbbey,,,,,Downton,DowntonNight,,,
382848115063394304,https://twitter.com/JOLAC123/status/382848115063394304,2013-09-25 12:44:38+00:00,Officially up to date! #Downton,en,0,JOLAC123,,,,,Downton,Downton,,,
382848079042334720,https://twitter.com/kelleyclarke/status/382848079042334720,2013-09-25 12:44:29+00:00,"@DhavaliLama Oh my goodness, you're watching Downton?!",en,0,kelleyclarke,DhavaliLama,382388700488814592,,DhavaliLama,Downton,,,,
382847998591762432,https://twitter.com/rachelconnolly9/status/382847998591762432,2013-09-25 12:44:10+00:00,@lillith70 Some gardening!!! It's payday today so might start xmas shopping. What did you think of downton onsunday xx,en,0,rachelconnolly9,lillith70,382846360619610112,,lillith70,Downton,,,,
382847965821292545,https://twitter.com/hunnybee_bree/status/382847965821292545,2013-09-25 12:44:02+00:00,RT @PopWrapped: .@DowntonAbbey What Hurts The Most Is Being So Close: Lady Mary Struggles With Downton Life In Season Premiere(RECAP) http:…,en,4,hunnybee_bree,,,,PopWrapped,Downton,,,,
382847648681955328,https://twitter.com/MelPotter5/status/382847648681955328,2013-09-25 12:42:47+00:00,"@colindadrainer @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/M9AOCy8l4O""",en,0,MelPotter5,colindadrainer,,,colindadrainer,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382847617421418497,https://twitter.com/pavideo/status/382847617421418497,2013-09-25 12:42:39+00:00,"Downton's Patmore fights technology: The actress stars as the Downton cook, who doesn't see ... http://t.co/prhfIjT12x - YouTube channel",en,0,pavideo,,,http://bit.ly/18YU8I3,,Downton,,,,
382847598370906112,https://twitter.com/MEGisaninja/status/382847598370906112,2013-09-25 12:42:35+00:00,RT @PopWrapped: .@DowntonAbbey What Hurts The Most Is Being So Close: Lady Mary Struggles With Downton Life In Season Premiere(RECAP) http:…,en,4,MEGisaninja,,,,PopWrapped,Downton,,,,
382847570910797825,https://twitter.com/PopWrapped/status/382847570910797825,2013-09-25 12:42:28+00:00,.@DowntonAbbey What Hurts The Most Is Being So Close: Lady Mary Struggles With Downton Life In Season Premiere(RECAP) http://t.co/OFYjFXQVI4,en,4,PopWrapped,,,http://bit.ly/DA0401Recap,DowntonAbbey,Downton,,,,
382847555694260224,https://twitter.com/NewsatWeb/status/382847555694260224,2013-09-25 12:42:24+00:00,Richard Godwin: Downton Abbey’s had its day but the template lives on http://t.co/71pQP88eFk,en,0,NewsatWeb,,,http://ow.ly/2AbtOy,,Downton,,,,
382847553353826304,https://twitter.com/HugoBeB/status/382847553353826304,2013-09-25 12:42:24+00:00,"Did it really need two women in aprons to clean up when a small mixing bowl broke on #DowntonAbbey?#downton",en,0,HugoBeB,,,,,Downton,DowntonAbbey,,,
382847422822498304,https://twitter.com/rossz_UK/status/382847422822498304,2013-09-25 12:41:53+00:00,To do list cuando vaya a Reino Unido (?): tour por la super mansión de Downton Abbey,es,0,rossz_UK,,,,,Downton,,,,
382847298666909697,https://twitter.com/Sole_ada/status/382847298666909697,2013-09-25 12:41:23+00:00,@lebeautemps j'ai recu la saison 2 de downton abbey :D,fr,0,Sole_ada,lebeautemps,382846912271233024,,lebeautemps,Downton,,,,
382847131150585857,https://twitter.com/WayneShuler/status/382847131150585857,2013-09-25 12:40:43+00:00,@copyhacker Truthfully I am just waiting for the new The Walking Dead and Downton Abbey.,en,0,WayneShuler,copyhacker,382845298634412032,,copyhacker,Downton,,,,
382846830809063424,https://twitter.com/MarziaNicodemiE/status/382846830809063424,2013-09-25 12:39:32+00:00,Did council leader bother to read Downton creator's letter? http://t.co/dCtOuALmP3 via @wordpressdotcom,en,0,MarziaNicodemiE,,,http://wp.me/pWK0J-3Tt,wordpressdotcom,Downton,,,,
382846649250226176,https://twitter.com/lauramamoore/status/382846649250226176,2013-09-25 12:38:48+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,lauramamoore,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382846548679593984,https://twitter.com/cgek_1996/status/382846548679593984,2013-09-25 12:38:24+00:00,I was meant to come home and do school work but I've come home and watched downton abbey!!,en,0,cgek_1996,,,,,Downton,,,51.4885522,-2.4899864
382846516001374208,https://twitter.com/marianasmoura/status/382846516001374208,2013-09-25 12:38:17+00:00,saiu legenda em portugues pra downton abbey obrigada deus eu estava sofrendo mesmo,pt,0,marianasmoura,,,,,Downton,,,,
382846408401092608,https://twitter.com/lydiahuyton_/status/382846408401092608,2013-09-25 12:37:51+00:00,"The soundtrack to Downton Abbey gets me every time, every bloody time",en,0,lydiahuyton_,,,,,Downton,,,,
382846348510654464,https://twitter.com/TICHUKFANS/status/382846348510654464,2013-09-25 12:37:37+00:00,DOWNTON FEELINGS,en,0,TICHUKFANS,,,,,Downton,,,,
382846248685797378,https://twitter.com/aneesa00/status/382846248685797378,2013-09-25 12:37:13+00:00,A cup of coffee and Downton Abbey.,en,0,aneesa00,,,,,Downton,,,,
382846189219356672,https://twitter.com/stelaaquino/status/382846189219356672,2013-09-25 12:36:59+00:00,I'm watching Downton Abbey (16 others are watching) http://t.co/9S5IJJj4Fs #GetGlue #DowntonPBS,en,0,stelaaquino,,,http://gtg.lu/PfmhTS,,Downton,GetGlue,,,
382846087494897664,https://twitter.com/BenRCGander/status/382846087494897664,2013-09-25 12:36:34+00:00,Downton Abbey! Come at me bro!!!,en,0,BenRCGander,,,,,Downton,,,,
382846005731160065,https://twitter.com/Charlotteeeyyy/status/382846005731160065,2013-09-25 12:36:15+00:00,RT @aimeeebishop: wish I'd watched downton from the beginning :(,en,1,Charlotteeeyyy,,,,aimeeebishop,Downton,,,,
382845996872773632,https://twitter.com/Richodor/status/382845996872773632,2013-09-25 12:36:13+00:00,J'ai fini de réviser l'histoire donc… DOWNTON ABBEY,fr,0,Richodor,,,,,Downton,,,,
382845961644810240,https://twitter.com/sam_pL8i2/status/382845961644810240,2013-09-25 12:36:04+00:00,EN MI UNIVERSIDAD SE HAN RODADO ESCENAS DE DOWNTON ABBEY. VOY A MORIR DE LA EMOCIÓN.,es,0,sam_pL8i2,,,,,Downton,,,,
382845858540433408,https://twitter.com/KerrySnode/status/382845858540433408,2013-09-25 12:35:40+00:00,"Downton Abbey Fashion In Stores NOW!

#fashion #blogger #downtonabbey #vintage http://t.co/I6xdu1i07B",en,0,KerrySnode,,,http://ow.ly/p7wsP,,Downton,fashion,,,
382845805868351488,https://twitter.com/Kat_D_Watson/status/382845805868351488,2013-09-25 12:35:27+00:00,"Drinking tea, eating shortbread and watching Downton Abbey. This is my current life. What's yours?",en,0,Kat_D_Watson,,,,,Downton,,,,
382845799387762688,https://twitter.com/ArtemisiaMemn/status/382845799387762688,2013-09-25 12:35:26+00:00,"RT @llewelyn_morgan: --&gt;@peterfrankopan achieves the impossible: Downton Abbey, the literature of medieval Byzantium and the Homeric epic h…",en,3,ArtemisiaMemn,,,,llewelyn_morgan,Downton,,,,
382845761727504384,https://twitter.com/dixonnicolee/status/382845761727504384,2013-09-25 12:35:17+00:00,"survived uni whilst hungover to fuck and now for tea, toast and Downton Abbey #thelife",en,0,dixonnicolee,,,,,Downton,thelife,,,
382845697625567232,https://twitter.com/HarrogateGigs/status/382845697625567232,2013-09-25 12:35:01+00:00,"@reddeviljp @RobSkilbeck If Miliband is ""stuck in the 70s"", the Tories and their Downton cabinet are in the 20s.",en,0,HarrogateGigs,reddeviljp,382758224245432320,,reddeviljp,Downton,,,,
382845613064208384,https://twitter.com/cincinnaticats/status/382845613064208384,2013-09-25 12:34:41+00:00,http://t.co/bo4uhdltXZ http://t.co/Ku0sDuPM2m,und,0,cincinnaticats,,,http://www.buzzfeed.com/summeranne/downton-tabby-is-downton-abbey-but-with-cats,,Downton,,,,
382845372202496000,https://twitter.com/Eagle_force_555/status/382845372202496000,2013-09-25 12:33:44+00:00,"RT @Fickle_Filly: Downton Abbey.

Because my life just isn't fucking boring enough already.",en,30,Eagle_force_555,,,,Fickle_Filly,Downton,,,,
382845140173197312,https://twitter.com/mikeinnes76/status/382845140173197312,2013-09-25 12:32:48+00:00,Last night washed dishes &amp; cleaned flooding below sink as still-wounded @GrapesOfRos watched Downton #upstairsdownstairs,en,0,mikeinnes76,,,,GrapesOfRos,Downton,upstairsdownstairs,,,
382845108938637312,https://twitter.com/dianne__/status/382845108938637312,2013-09-25 12:32:41+00:00,@sparks2400 do u watch downton,en,0,dianne__,sparks2400,382841317703041024,,sparks2400,Downton,,,,
382844880445116416,https://twitter.com/gabbsolis/status/382844880445116416,2013-09-25 12:31:47+00:00,Ma è normale che ancora non ci sono i sottotitoli di Downton Abbey?,it,0,gabbsolis,,,,,Downton,,,,
382844821414477824,https://twitter.com/_Andrew_Flores/status/382844821414477824,2013-09-25 12:31:33+00:00,"@jimmyfallon @LateNightJimmy so now that you are in studio 6A, do you ever check in on the people from Downton 6B?",en,0,_Andrew_Flores,jimmyfallon,,,jimmyfallon,Downton,,,,
382844794549977088,https://twitter.com/KatiaScrii/status/382844794549977088,2013-09-25 12:31:26+00:00,"Ask Ausiello: Spoilers on Mad Men, Community, Castle, HIMYM, Downton, Grey's, NCIS and More! http://t.co/gO9HPSOtC8 via @TVLine",en,0,KatiaScrii,,,http://tvline.com/2013/09/24/greys-anatomy-season-10-callie-arizona-divorce-spoilers/,TVLine,Downton,,,,
382844764296843264,https://twitter.com/dayganna/status/382844764296843264,2013-09-25 12:31:19+00:00,@TylerMattyJames get one from Downton :D,en,0,dayganna,TylerMattyJames,382640727412723712,,TylerMattyJames,Downton,,,,
382844738401206272,https://twitter.com/EastcorrieOaks/status/382844738401206272,2013-09-25 12:31:13+00:00,"RT @TVcheck_UK: #Corrie star #SolHeras, who plays outgoing Ryan Connor, says he would love a part in #DowntonAbbey: http://t.co/tpNH4j38xw …",en,2,EastcorrieOaks,,,http://bit.ly/1fC9ol8,TVcheck_UK,Downton,Corrie,,,
382844718775672832,https://twitter.com/mzarlinski/status/382844718775672832,2013-09-25 12:31:08+00:00,"@adaub12 walking dead! Best show! Or downton abbey -- you would prob like that one, start catching up :)",en,0,mzarlinski,adaub12,382838037501460480,,adaub12,Downton,,,,
382844613955833856,https://twitter.com/worriesbiebs/status/382844613955833856,2013-09-25 12:30:43+00:00,RT @tommcfly: Last night: Royal Albert Hall with the band. Tonight: Sofa with cupcakes (and Breaking Bad and Downton). http://t.co/fpIQHQAQ…,en,352,worriesbiebs,,,,tommcfly,Downton,,,,
382844564307857408,https://twitter.com/t_v_s_h_o_w_s/status/382844564307857408,2013-09-25 12:30:31+00:00,Downton Abbey: new image http://t.co/xWhwAvdgqR #tvshows via http://t.co/xNshZz0aF4 http://t.co/qNlQeGiQxv,en,0,t_v_s_h_o_w_s,,,http://on.fb.me/1eGF0ar,,Downton,tvshows,https://pbs.twimg.com/media/BVAjGk1CIAE5WIx.jpg,,
382844162871414785,https://twitter.com/matthewtlynch/status/382844162871414785,2013-09-25 12:28:55+00:00,"@OneSmugPug @Mango1531 Listen, if our youth can't be bothered to digest the universal human struggle in Downton Abbey then it's all lost.",en,0,matthewtlynch,OneSmugPug,382843212890513409,,OneSmugPug,Downton,,,,
382844158375124992,https://twitter.com/merlocked18/status/382844158375124992,2013-09-25 12:28:54+00:00,"@MssDare @ememmyem @SexyColinMorgan yeah, oh, you mean pushing the date. Yeah...:( post-production probs? Or bad timing with rivals downton",en,0,merlocked18,MssDare,382767993107009536,,MssDare,Downton,,,,
382844051709788160,https://twitter.com/TvMusicFansZone/status/382844051709788160,2013-09-25 12:28:29+00:00,"RT @TVcheck_UK: #Corrie star #SolHeras, who plays outgoing Ryan Connor, says he would love a part in #DowntonAbbey: http://t.co/tpNH4j38xw …",en,2,TvMusicFansZone,,,http://bit.ly/1fC9ol8,TVcheck_UK,Downton,Corrie,,,
382843979337072640,https://twitter.com/theretrochic/status/382843979337072640,2013-09-25 12:28:12+00:00,RT @TV3Ireland: Downton Abbey returns to TV3 tonight at 9pm! Lady Mary struggles to cope with being a widow and a single mother. #DowntonAb…,en,2,theretrochic,,,,TV3Ireland,Downton,DowntonAb,,,
382843868758417408,https://twitter.com/Millazena/status/382843868758417408,2013-09-25 12:27:45+00:00,@Bow_Lola io ne dubitavo ma poi è risultato gradevole!!! Comunque assurdo che abbia o sfornato prima quello di Downton. Sigh.,it,0,Millazena,Bow_Lola,382843010100121601,,Bow_Lola,Downton,,,,
382843792753041408,https://twitter.com/Caramcq/status/382843792753041408,2013-09-25 12:27:27+00:00,Yes yes yes!! I know what I'll be watching on @TV3Ireland tonight. It's back - Downton Abbey! Pjs &amp; duvet at the ready! #DowntonAbbey #glam,en,0,Caramcq,,,,TV3Ireland,Downton,DowntonAbbey,,,
382843554953166848,https://twitter.com/keithfromkiddy/status/382843554953166848,2013-09-25 12:26:31+00:00,@KeechA13 I'm a 'When the Boat Comes In' man.  Downton what? Ha,en,0,keithfromkiddy,KeechA13,382818362554085376,,KeechA13,Downton,,,,
382843456353091586,https://twitter.com/Natascha_TW/status/382843456353091586,2013-09-25 12:26:07+00:00,This is the most fucked up day ever -.- laying in bed all day watching downton abbey.... i look like a mug,en,0,Natascha_TW,,,,,Downton,,,,
382843310416887808,https://twitter.com/TICHUKFANS/status/382843310416887808,2013-09-25 12:25:32+00:00,Mummys taking me on a downton tour🙊,en,0,TICHUKFANS,,,,,Downton,,,,
382843260659437570,https://twitter.com/Fallenleaves25/status/382843260659437570,2013-09-25 12:25:20+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,Fallenleaves25,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382843199544250368,https://twitter.com/Ana_Goico/status/382843199544250368,2013-09-25 12:25:06+00:00,definitivamente he dejado de ver downton abbey...me aburre tanto drama,es,0,Ana_Goico,,,,,Downton,,,,
382843150160912384,https://twitter.com/ubiquitousinnov/status/382843150160912384,2013-09-25 12:24:54+00:00,"RT @brightcoveuk: #DowntonAbbey had a record 23,000 #tweets during Sunday's premiere  http://t.co/83nJ1MACWV #secondscreen #socialTV @digit…",en,1,ubiquitousinnov,,,http://ow.ly/parAH,brightcoveuk,Downton,DowntonAbbey,,,
382843077821755392,https://twitter.com/PrivateDayTrips/status/382843077821755392,2013-09-25 12:24:37+00:00,You are ‘corporately’ invited to Downton Abbey… | News | Londonlaunch http://t.co/cJ0PlZ0at3,en,0,PrivateDayTrips,,,http://ht.ly/pc90b,,Downton,,,,
382843041700392960,https://twitter.com/lozsomerville/status/382843041700392960,2013-09-25 12:24:28+00:00,"Really looking forward to this weekend!:D Party Friday night, baking all day Saturday, another party Saturday night &amp; then Downton on Sunday",en,0,lozsomerville,,,,,Downton,,,,
382842760434171904,https://twitter.com/dancer2712/status/382842760434171904,2013-09-25 12:23:21+00:00,"RT @AmazonHD: Best Selling
Downton Abbey: A Journey to the Highlands [DVD]
http://t.co/Ay3mVSviKP
Win Kindle Dec 1 RT &amp; Follow http://t.co/…",en,44,dancer2712,,,http://www.amazon.co.uk/Downton-Abbey-Journey-Highlands-Christmas/dp/B00979JSZ8/ref=zg_bs_dvd_5,AmazonHD,Downton,,,,
382842754432106496,https://twitter.com/chrisfitzner/status/382842754432106496,2013-09-25 12:23:20+00:00,Too bad I couldn't get paid for watching Downton Abbey.  I certainly spent more hours watching that than at my job last week.,en,0,chrisfitzner,,,,,Downton,,,,
382842653546541056,https://twitter.com/LauraAmy1493/status/382842653546541056,2013-09-25 12:22:56+00:00,Our British side is coming out xD drinking tea whilst watching the new ep of Downton Abbey ^.^,en,0,LauraAmy1493,,,,,Downton,,,,
382842636455141376,https://twitter.com/TICHUKFANS/status/382842636455141376,2013-09-25 12:22:52+00:00,TOM FROM DOWNTON OMG DHEBEBJDJWBXBBX😍😍😍😆,en,0,TICHUKFANS,,,,,Downton,,,,
382842189174169600,https://twitter.com/AhMeDsSs93O/status/382842189174169600,2013-09-25 12:21:05+00:00,"I'm watching Game Of Thrones (my favorite), Downton Abbey (love it!) and Glee (just for fun)",en,0,AhMeDsSs93O,,,,,Downton,,,,
382842109092720640,https://twitter.com/brightcoveuk/status/382842109092720640,2013-09-25 12:20:46+00:00,"#DowntonAbbey had a record 23,000 #tweets during Sunday's premiere  http://t.co/83nJ1MACWV #secondscreen #socialTV @digitalspy @mayernissim",en,1,brightcoveuk,,,http://ow.ly/parAH,digitalspy,Downton,DowntonAbbey,,,
382842057045209088,https://twitter.com/Bow_Lola/status/382842057045209088,2013-09-25 12:20:33+00:00,Se non mi date i subs di Downton Abbey io a stasera non ci arrivo viva.,it,0,Bow_Lola,,,,,Downton,,,,
382841722138423296,https://twitter.com/bueffel25/status/382841722138423296,2013-09-25 12:19:14+00:00,"C4 lädt zum Sex-Talk, ""Downton""-Start gewohnt stark: Erst der Sex, dann der Talk: In einem neuen Format steht ... http://t.co/WDEwjEQZ7B",de,0,bueffel25,,,http://bit.ly/14GFBDq,,Downton,,,,
382841715335249920,https://twitter.com/seriennews/status/382841715335249920,2013-09-25 12:19:12+00:00,"C4 lädt zum Sex-Talk, ""Downton""-Start gewohnt stark http://t.co/92ZLXaNP4e",de,0,seriennews,,,http://bit.ly/1h00fkj,,Downton,,,,
382841605209612288,https://twitter.com/Lindsay_theboy/status/382841605209612288,2013-09-25 12:18:46+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,Lindsay_theboy,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382841221221056512,https://twitter.com/Maricbr94/status/382841221221056512,2013-09-25 12:17:14+00:00,RT @DowntonAbbey: 4 days to #DowntonDay! #CountDownton #Downton http://t.co/bilL6pvGId,en,96,Maricbr94,,,,DowntonAbbey,Downton,DowntonDay,https://pbs.twimg.com/media/BU_1VmICMAA5NSl.png,,
382840993411645441,https://twitter.com/Cotchabamba/status/382840993411645441,2013-09-25 12:16:20+00:00,"hahaha te amo, downton abbey http://t.co/XzdyaRSCZo",tl,0,Cotchabamba,,,http://www.apaixonadosporseries.com.br/series/o-que-sua-serie-preferida-diz-sobre-voce/?utm_source=twitterfeed&utm_medium=twitter,,Downton,,,,
382840942463836160,https://twitter.com/MistressLoz/status/382840942463836160,2013-09-25 12:16:08+00:00,@simon_schama I watched Story of the Jews and recorded Downton #smugskyuser,en,0,MistressLoz,simon_schama,382122740826001408,,simon_schama,Downton,smugskyuser,,,
382840797810663424,https://twitter.com/exmc2andrew/status/382840797810663424,2013-09-25 12:15:33+00:00,"""@broandsis: “Downton Tabby”... I don't have words for this... http://t.co/bajvWxOTad"" http://t.co/6Na6leIwlG",en,0,exmc2andrew,,,http://www.buzzfeed.com/summeranne/downton-tabby-is-downton-abbey-but-with-cats,broandsis,Downton,,,,
382840697793290240,https://twitter.com/chesswoodseats/status/382840697793290240,2013-09-25 12:15:09+00:00,RT @peterfrankopan: One for you @thatdanstevens : Downton meets Byzantine literature and Homer http://t.co/iEKV63Knrh,en,3,chesswoodseats,,,http://www.peterfrankopan.com/1/post/2013/09/downton-abbey-the-literature-of-medieval-byzantium-and-the-homeric-epic.html,peterfrankopan,Downton,,,,
382840501583757312,https://twitter.com/FormerlyOfDonny/status/382840501583757312,2013-09-25 12:14:23+00:00,"I would just like to update @vchelms @annawisemanuk @joannaloveday @su_sumatthew that 1) I am not bothering with Downton this year, but 2) I",en,0,FormerlyOfDonny,,,,vchelms,Downton,,,,
382840374957326336,https://twitter.com/JoaoPedroTL/status/382840374957326336,2013-09-25 12:13:52+00:00,Depois de ter visto o 4x01 de Downton Abbey posso dizer que a minha fall season começou.,pt,0,JoaoPedroTL,,,,,Downton,,,,
382840273979863040,https://twitter.com/infozentrale/status/382840273979863040,2013-09-25 12:13:28+00:00,"C4 lädt zum Sex-Talk, ""Downton""-Start gewohnt stark http://t.co/iQpsAuhRtY #dwdl #news",de,0,infozentrale,,,http://bit.ly/19yUirG,,Downton,dwdl,,,
